id,population,year,country_id,country name,continent
1,0,2000,1,Bermuda,North America
2,0,2001,1,Bermuda,North America
3,0,2002,1,Bermuda,North America
4,0,2003,1,Bermuda,North America
5,0,2004,1,Bermuda,North America
6,0,2005,1,Bermuda,North America
7,0,2006,1,Bermuda,North America
8,0,2007,1,Bermuda,North America
9,0,2008,1,Bermuda,North America
10,0,2009,1,Bermuda,North America
11,0,2010,1,Bermuda,North America
12,31,2000,2,Canada,North America
13,31,2001,2,Canada,North America
14,31,2002,2,Canada,North America
15,31,2003,2,Canada,North America
16,32,2004,2,Canada,North America
17,32,2005,2,Canada,North America
18,32,2006,2,Canada,North America
19,32,2007,2,Canada,North America
20,33,2008,2,Canada,North America
21,33,2009,2,Canada,North America
22,33,2010,2,Canada,North America
23,0,2000,3,Greenland,North America
24,0,2001,3,Greenland,North America
25,0,2002,3,Greenland,North America
26,0,2003,3,Greenland,North America
27,0,2004,3,Greenland,North America
28,0,2005,3,Greenland,North America
29,0,2006,3,Greenland,North America
30,0,2007,3,Greenland,North America
31,0,2008,3,Greenland,North America
32,0,2009,3,Greenland,North America
33,0,2010,3,Greenland,North America
34,99,2000,4,Mexico,North America
35,101,2001,4,Mexico,North America
36,102,2002,4,Mexico,North America
37,103,2003,4,Mexico,North America
38,104,2004,4,Mexico,North America
39,106,2005,4,Mexico,North America
40,107,2006,4,Mexico,North America
41,108,2007,4,Mexico,North America
42,109,2008,4,Mexico,North America
43,111,2009,4,Mexico,North America
44,112,2010,4,Mexico,North America
45,0,2000,5,Saint Pierre and Miquelon,North America
46,0,2001,5,Saint Pierre and Miquelon,North America
47,0,2002,5,Saint Pierre and Miquelon,North America
48,0,2003,5,Saint Pierre and Miquelon,North America
49,0,2004,5,Saint Pierre and Miquelon,North America
50,0,2005,5,Saint Pierre and Miquelon,North America
51,0,2006,5,Saint Pierre and Miquelon,North America
52,0,2007,5,Saint Pierre and Miquelon,North America
53,0,2008,5,Saint Pierre and Miquelon,North America
54,0,2009,5,Saint Pierre and Miquelon,North America
55,0,2010,5,Saint Pierre and Miquelon,North America
56,282,2000,6,United States,North America
57,285,2001,6,United States,North America
58,287,2002,6,United States,North America
59,290,2003,6,United States,North America
60,293,2004,6,United States,North America
61,295,2005,6,United States,North America
62,298,2006,6,United States,North America
63,301,2007,6,United States,North America
64,304,2008,6,United States,North America
65,307,2009,6,United States,North America
66,310,2010,6,United States,North America
67,0,2000,7,Antigua and Barbuda,North America
68,0,2001,7,Antigua and Barbuda,North America
69,0,2002,7,Antigua and Barbuda,North America
70,0,2003,7,Antigua and Barbuda,North America
71,0,2004,7,Antigua and Barbuda,North America
72,0,2005,7,Antigua and Barbuda,North America
73,0,2006,7,Antigua and Barbuda,North America
74,0,2007,7,Antigua and Barbuda,North America
75,0,2008,7,Antigua and Barbuda,North America
76,0,2009,7,Antigua and Barbuda,North America
77,0,2010,7,Antigua and Barbuda,North America
78,37,2000,8,Argentina,South America
79,37,2001,8,Argentina,South America
80,37,2002,8,Argentina,South America
81,38,2003,8,Argentina,South America
82,38,2004,8,Argentina,South America
83,39,2005,8,Argentina,South America
84,39,2006,8,Argentina,South America
85,40,2007,8,Argentina,South America
86,40,2008,8,Argentina,South America
87,40,2009,8,Argentina,South America
88,41,2010,8,Argentina,South America
89,0,2000,9,Aruba,North America
90,0,2001,9,Aruba,North America
91,0,2002,9,Aruba,North America
92,0,2003,9,Aruba,North America
93,0,2004,9,Aruba,North America
94,0,2005,9,Aruba,North America
95,0,2006,9,Aruba,North America
96,0,2007,9,Aruba,North America
97,0,2008,9,Aruba,North America
98,0,2009,9,Aruba,North America
99,0,2010,9,Aruba,North America
100,0,2000,10,"Bahamas, The",North America
101,0,2002,10,"Bahamas, The",North America
102,0,2001,10,"Bahamas, The",North America
103,0,2003,10,"Bahamas, The",North America
104,0,2004,10,"Bahamas, The",North America
105,0,2005,10,"Bahamas, The",North America
106,0,2006,10,"Bahamas, The",North America
107,0,2007,10,"Bahamas, The",North America
108,0,2008,10,"Bahamas, The",North America
109,0,2009,10,"Bahamas, The",North America
110,0,2010,10,"Bahamas, The",North America
111,0,2000,11,Barbados,North America
112,0,2001,11,Barbados,North America
113,0,2002,11,Barbados,North America
114,0,2003,11,Barbados,North America
115,0,2004,11,Barbados,North America
116,0,2005,11,Barbados,North America
117,0,2006,11,Barbados,North America
118,0,2007,11,Barbados,North America
119,0,2008,11,Barbados,North America
120,0,2009,11,Barbados,North America
121,0,2010,11,Barbados,North America
122,0,2000,12,Belize,North America
123,0,2001,12,Belize,North America
124,0,2002,12,Belize,North America
125,0,2003,12,Belize,North America
126,0,2004,12,Belize,North America
127,0,2005,12,Belize,North America
128,0,2006,12,Belize,North America
129,0,2007,12,Belize,North America
130,0,2008,12,Belize,North America
131,0,2009,12,Belize,North America
132,0,2010,12,Belize,North America
133,8,2000,13,Bolivia,South America
134,8,2001,13,Bolivia,South America
135,8,2002,13,Bolivia,South America
136,8,2003,13,Bolivia,South America
137,8,2004,13,Bolivia,South America
138,9,2005,13,Bolivia,South America
139,9,2006,13,Bolivia,South America
140,9,2007,13,Bolivia,South America
141,9,2008,13,Bolivia,South America
142,9,2009,13,Bolivia,South America
143,9,2010,13,Bolivia,South America
144,176,2000,14,Brazil,South America
145,178,2001,14,Brazil,South America
146,181,2002,14,Brazil,South America
147,183,2003,14,Brazil,South America
148,186,2004,14,Brazil,South America
149,188,2005,14,Brazil,South America
150,191,2006,14,Brazil,South America
151,193,2007,14,Brazil,South America
152,196,2008,14,Brazil,South America
153,198,2009,14,Brazil,South America
154,201,2010,14,Brazil,South America
155,0,2000,15,Cayman Islands,North America
156,0,2001,15,Cayman Islands,North America
157,0,2002,15,Cayman Islands,North America
158,0,2003,15,Cayman Islands,North America
159,0,2004,15,Cayman Islands,North America
160,0,2005,15,Cayman Islands,North America
161,0,2006,15,Cayman Islands,North America
162,0,2007,15,Cayman Islands,North America
163,0,2008,15,Cayman Islands,North America
164,0,2009,15,Cayman Islands,North America
165,0,2010,15,Cayman Islands,North America
166,15,2000,16,Chile,South America
167,15,2001,16,Chile,South America
168,15,2002,16,Chile,South America
169,15,2003,16,Chile,South America
170,15,2004,16,Chile,South America
171,15,2005,16,Chile,South America
172,16,2006,16,Chile,South America
173,16,2007,16,Chile,South America
174,16,2008,16,Chile,South America
175,16,2009,16,Chile,South America
176,16,2010,16,Chile,South America
177,38,2000,17,Colombia,South America
178,39,2001,17,Colombia,South America
179,39,2002,17,Colombia,South America
180,40,2003,17,Colombia,South America
181,40,2004,17,Colombia,South America
182,41,2005,17,Colombia,South America
183,42,2006,17,Colombia,South America
184,42,2007,17,Colombia,South America
185,43,2008,17,Colombia,South America
186,43,2009,17,Colombia,South America
187,44,2010,17,Colombia,South America
188,3,2000,18,Costa Rica,North America
189,3,2001,18,Costa Rica,North America
190,4,2002,18,Costa Rica,North America
191,4,2003,18,Costa Rica,North America
192,4,2004,18,Costa Rica,North America
193,4,2005,18,Costa Rica,North America
194,4,2006,18,Costa Rica,North America
195,4,2007,18,Costa Rica,North America
196,4,2008,18,Costa Rica,North America
197,4,2009,18,Costa Rica,North America
198,4,2010,18,Costa Rica,North America
199,11,2000,19,Cuba,North America
200,11,2001,19,Cuba,North America
201,11,2002,19,Cuba,North America
202,11,2003,19,Cuba,North America
203,11,2004,19,Cuba,North America
204,11,2005,19,Cuba,North America
205,11,2006,19,Cuba,North America
206,11,2007,19,Cuba,North America
207,11,2008,19,Cuba,North America
208,11,2009,19,Cuba,North America
209,11,2010,19,Cuba,North America
210,0,2000,20,Dominica,North America
211,0,2001,20,Dominica,North America
212,0,2002,20,Dominica,North America
213,0,2003,20,Dominica,North America
214,0,2004,20,Dominica,North America
215,0,2005,20,Dominica,North America
216,0,2006,20,Dominica,North America
217,0,2007,20,Dominica,North America
218,0,2008,20,Dominica,North America
219,0,2009,20,Dominica,North America
220,0,2010,20,Dominica,North America
221,8,2000,21,Dominican Republic,North America
222,8,2001,21,Dominican Republic,North America
223,8,2002,21,Dominican Republic,North America
224,8,2003,21,Dominican Republic,North America
225,9,2004,21,Dominican Republic,North America
226,9,2005,21,Dominican Republic,North America
227,9,2006,21,Dominican Republic,North America
228,9,2007,21,Dominican Republic,North America
229,9,2008,21,Dominican Republic,North America
230,9,2009,21,Dominican Republic,North America
231,9,2010,21,Dominican Republic,North America
232,12,2000,22,Ecuador,South America
233,12,2001,22,Ecuador,South America
234,12,2002,22,Ecuador,South America
235,13,2003,22,Ecuador,South America
236,13,2004,22,Ecuador,South America
237,13,2005,22,Ecuador,South America
238,13,2006,22,Ecuador,South America
239,14,2007,22,Ecuador,South America
240,14,2008,22,Ecuador,South America
241,14,2009,22,Ecuador,South America
242,14,2010,22,Ecuador,South America
243,5,2000,23,El Salvador,North America
244,5,2001,23,El Salvador,North America
245,5,2002,23,El Salvador,North America
246,5,2003,23,El Salvador,North America
247,5,2004,23,El Salvador,North America
248,5,2005,23,El Salvador,North America
249,5,2006,23,El Salvador,North America
250,5,2007,23,El Salvador,North America
251,6,2008,23,El Salvador,North America
252,6,2009,23,El Salvador,North America
253,6,2010,23,El Salvador,North America
254,0,2000,24,Falkland Islands (Islas Malvinas),South America
255,0,2001,24,Falkland Islands (Islas Malvinas),South America
256,0,2002,24,Falkland Islands (Islas Malvinas),South America
257,0,2003,24,Falkland Islands (Islas Malvinas),South America
258,0,2004,24,Falkland Islands (Islas Malvinas),South America
259,0,2005,24,Falkland Islands (Islas Malvinas),South America
260,0,2006,24,Falkland Islands (Islas Malvinas),South America
261,0,2007,24,Falkland Islands (Islas Malvinas),South America
262,0,2008,24,Falkland Islands (Islas Malvinas),South America
263,0,2009,24,Falkland Islands (Islas Malvinas),South America
264,0,2010,24,Falkland Islands (Islas Malvinas),South America
265,0,2000,25,French Guiana,South America
266,0,2001,25,French Guiana,South America
267,0,2002,25,French Guiana,South America
268,0,2003,25,French Guiana,South America
269,0,2004,25,French Guiana,South America
270,0,2005,25,French Guiana,South America
271,0,2006,25,French Guiana,South America
272,0,2007,25,French Guiana,South America
273,0,2008,25,French Guiana,South America
274,0,2009,25,French Guiana,South America
275,0,2010,25,French Guiana,South America
276,0,2000,26,Grenada,North America
277,0,2001,26,Grenada,North America
278,0,2002,26,Grenada,North America
279,0,2003,26,Grenada,North America
280,0,2004,26,Grenada,North America
281,0,2005,26,Grenada,North America
282,0,2006,26,Grenada,North America
283,0,2007,26,Grenada,North America
284,0,2008,26,Grenada,North America
285,0,2009,26,Grenada,North America
286,0,2010,26,Grenada,North America
287,0,2000,27,Guadeloupe,North America
288,0,2001,27,Guadeloupe,North America
289,0,2002,27,Guadeloupe,North America
290,0,2003,27,Guadeloupe,North America
291,0,2004,27,Guadeloupe,North America
292,0,2005,27,Guadeloupe,North America
293,0,2006,27,Guadeloupe,North America
294,0,2007,27,Guadeloupe,North America
295,0,2008,27,Guadeloupe,North America
296,0,2009,27,Guadeloupe,North America
297,0,2010,27,Guadeloupe,North America
298,11,2000,28,Guatemala,North America
299,11,2001,28,Guatemala,North America
300,11,2002,28,Guatemala,North America
301,11,2003,28,Guatemala,North America
302,11,2004,28,Guatemala,North America
303,12,2005,28,Guatemala,North America
304,12,2006,28,Guatemala,North America
305,12,2007,28,Guatemala,North America
306,13,2008,28,Guatemala,North America
307,13,2009,28,Guatemala,North America
308,13,2010,28,Guatemala,North America
309,0,2000,29,Guyana,South America
310,0,2001,29,Guyana,South America
311,0,2002,29,Guyana,South America
312,0,2003,29,Guyana,South America
313,0,2004,29,Guyana,South America
314,0,2005,29,Guyana,South America
315,0,2006,29,Guyana,South America
316,0,2007,29,Guyana,South America
317,0,2008,29,Guyana,South America
318,0,2009,29,Guyana,South America
319,0,2010,29,Guyana,South America
320,8,2000,30,Haiti,North America
321,8,2001,30,Haiti,North America
322,8,2002,30,Haiti,North America
323,8,2003,30,Haiti,North America
324,9,2004,30,Haiti,North America
325,9,2005,30,Haiti,North America
326,9,2006,30,Haiti,North America
327,9,2007,30,Haiti,North America
328,9,2008,30,Haiti,North America
329,9,2009,30,Haiti,North America
330,9,2010,30,Haiti,North America
331,6,2000,31,Honduras,North America
332,6,2001,31,Honduras,North America
333,6,2002,31,Honduras,North America
334,6,2003,31,Honduras,North America
335,7,2004,31,Honduras,North America
336,7,2005,31,Honduras,North America
337,7,2006,31,Honduras,North America
338,7,2007,31,Honduras,North America
339,7,2008,31,Honduras,North America
340,7,2009,31,Honduras,North America
341,7,2010,31,Honduras,North America
342,2,2000,32,Jamaica,North America
343,2,2001,32,Jamaica,North America
344,2,2002,32,Jamaica,North America
345,2,2003,32,Jamaica,North America
346,2,2004,32,Jamaica,North America
347,2,2005,32,Jamaica,North America
348,2,2006,32,Jamaica,North America
349,2,2007,32,Jamaica,North America
350,2,2008,32,Jamaica,North America
351,2,2009,32,Jamaica,North America
352,2,2010,32,Jamaica,North America
353,0,2000,33,Martinique,North America
354,0,2001,33,Martinique,North America
355,0,2002,33,Martinique,North America
356,0,2003,33,Martinique,North America
357,0,2004,33,Martinique,North America
358,0,2005,33,Martinique,North America
359,0,2006,33,Martinique,North America
360,0,2007,33,Martinique,North America
361,0,2008,33,Martinique,North America
362,0,2009,33,Martinique,North America
363,0,2010,33,Martinique,North America
364,0,2000,34,Montserrat,North America
365,0,2002,34,Montserrat,North America
366,0,2001,34,Montserrat,North America
367,0,2003,34,Montserrat,North America
368,0,2004,34,Montserrat,North America
369,0,2005,34,Montserrat,North America
370,0,2006,34,Montserrat,North America
371,0,2007,34,Montserrat,North America
372,0,2008,34,Montserrat,North America
373,0,2009,34,Montserrat,North America
374,0,2010,34,Montserrat,North America
375,4,2000,36,Nicaragua,North America
376,5,2001,36,Nicaragua,North America
377,5,2002,36,Nicaragua,North America
378,5,2003,36,Nicaragua,North America
379,5,2004,36,Nicaragua,North America
380,5,2005,36,Nicaragua,North America
381,5,2006,36,Nicaragua,North America
382,5,2007,36,Nicaragua,North America
383,5,2008,36,Nicaragua,North America
384,5,2009,36,Nicaragua,North America
385,5,2010,36,Nicaragua,North America
386,2,2000,37,Panama,North America
387,2,2001,37,Panama,North America
388,3,2002,37,Panama,North America
389,3,2003,37,Panama,North America
390,3,2004,37,Panama,North America
391,3,2005,37,Panama,North America
392,3,2006,37,Panama,North America
393,3,2007,37,Panama,North America
394,3,2008,37,Panama,North America
395,3,2009,37,Panama,North America
396,3,2010,37,Panama,North America
397,5,2000,38,Paraguay,South America
398,5,2001,38,Paraguay,South America
399,5,2002,38,Paraguay,South America
400,5,2003,38,Paraguay,South America
401,5,2004,38,Paraguay,South America
402,5,2005,38,Paraguay,South America
403,6,2006,38,Paraguay,South America
404,6,2007,38,Paraguay,South America
405,6,2008,38,Paraguay,South America
406,6,2009,38,Paraguay,South America
407,6,2010,38,Paraguay,South America
408,26,2000,39,Peru,South America
409,26,2001,39,Peru,South America
410,26,2002,39,Peru,South America
411,27,2003,39,Peru,South America
412,27,2004,39,Peru,South America
413,28,2005,39,Peru,South America
414,28,2006,39,Peru,South America
415,28,2007,39,Peru,South America
416,29,2008,39,Peru,South America
417,29,2009,39,Peru,South America
418,29,2010,39,Peru,South America
419,3,2000,40,Puerto Rico,North America
420,3,2001,40,Puerto Rico,North America
421,3,2002,40,Puerto Rico,North America
422,3,2003,40,Puerto Rico,North America
423,3,2004,40,Puerto Rico,North America
424,3,2005,40,Puerto Rico,North America
425,3,2006,40,Puerto Rico,North America
426,3,2007,40,Puerto Rico,North America
427,3,2008,40,Puerto Rico,North America
428,3,2009,40,Puerto Rico,North America
429,3,2010,40,Puerto Rico,North America
430,0,2000,41,Saint Kitts and Nevis,North America
431,0,2001,41,Saint Kitts and Nevis,North America
432,0,2002,41,Saint Kitts and Nevis,North America
433,0,2003,41,Saint Kitts and Nevis,North America
434,0,2004,41,Saint Kitts and Nevis,North America
435,0,2005,41,Saint Kitts and Nevis,North America
436,0,2006,41,Saint Kitts and Nevis,North America
437,0,2007,41,Saint Kitts and Nevis,North America
438,0,2008,41,Saint Kitts and Nevis,North America
439,0,2009,41,Saint Kitts and Nevis,North America
440,0,2010,41,Saint Kitts and Nevis,North America
441,0,2000,42,Saint Lucia,North America
442,0,2001,42,Saint Lucia,North America
443,0,2002,42,Saint Lucia,North America
444,0,2003,42,Saint Lucia,North America
445,0,2004,42,Saint Lucia,North America
446,0,2005,42,Saint Lucia,North America
447,0,2006,42,Saint Lucia,North America
448,0,2007,42,Saint Lucia,North America
449,0,2008,42,Saint Lucia,North America
450,0,2009,42,Saint Lucia,North America
451,0,2010,42,Saint Lucia,North America
452,0,2000,43,Saint Vincent/Grenadines,North America
453,0,2001,43,Saint Vincent/Grenadines,North America
454,0,2002,43,Saint Vincent/Grenadines,North America
455,0,2003,43,Saint Vincent/Grenadines,North America
456,0,2004,43,Saint Vincent/Grenadines,North America
457,0,2005,43,Saint Vincent/Grenadines,North America
458,0,2006,43,Saint Vincent/Grenadines,North America
459,0,2007,43,Saint Vincent/Grenadines,North America
460,0,2008,43,Saint Vincent/Grenadines,North America
461,0,2009,43,Saint Vincent/Grenadines,North America
462,0,2010,43,Saint Vincent/Grenadines,North America
463,0,2000,44,Suriname,South America
464,0,2001,44,Suriname,South America
465,0,2002,44,Suriname,South America
466,0,2003,44,Suriname,South America
467,0,2004,44,Suriname,South America
468,0,2005,44,Suriname,South America
469,0,2006,44,Suriname,South America
470,0,2007,44,Suriname,South America
471,0,2008,44,Suriname,South America
472,0,2009,44,Suriname,South America
473,0,2010,44,Suriname,South America
474,1,2000,45,Trinidad and Tobago,North America
475,1,2001,45,Trinidad and Tobago,North America
476,1,2002,45,Trinidad and Tobago,North America
477,1,2003,45,Trinidad and Tobago,North America
478,1,2004,45,Trinidad and Tobago,North America
479,1,2005,45,Trinidad and Tobago,North America
480,1,2006,45,Trinidad and Tobago,North America
481,1,2007,45,Trinidad and Tobago,North America
482,1,2008,45,Trinidad and Tobago,North America
483,1,2009,45,Trinidad and Tobago,North America
484,1,2010,45,Trinidad and Tobago,North America
485,0,2000,46,Turks and Caicos Islands,North America
486,0,2001,46,Turks and Caicos Islands,North America
487,0,2002,46,Turks and Caicos Islands,North America
488,0,2003,46,Turks and Caicos Islands,North America
489,0,2004,46,Turks and Caicos Islands,North America
490,0,2005,46,Turks and Caicos Islands,North America
491,0,2006,46,Turks and Caicos Islands,North America
492,0,2007,46,Turks and Caicos Islands,North America
493,0,2008,46,Turks and Caicos Islands,North America
494,0,2009,46,Turks and Caicos Islands,North America
495,0,2010,46,Turks and Caicos Islands,North America
496,3,2000,47,Uruguay,South America
497,3,2001,47,Uruguay,South America
498,3,2002,47,Uruguay,South America
499,3,2003,47,Uruguay,South America
500,3,2004,47,Uruguay,South America
501,3,2005,47,Uruguay,South America
502,3,2006,47,Uruguay,South America
503,3,2007,47,Uruguay,South America
504,3,2008,47,Uruguay,South America
505,3,2009,47,Uruguay,South America
506,3,2010,47,Uruguay,South America
507,23,2000,48,Venezuela,South America
508,23,2001,48,Venezuela,South America
509,24,2002,48,Venezuela,South America
510,24,2003,48,Venezuela,South America
511,24,2004,48,Venezuela,South America
512,25,2005,48,Venezuela,South America
513,25,2006,48,Venezuela,South America
514,26,2007,48,Venezuela,South America
515,26,2008,48,Venezuela,South America
516,26,2009,48,Venezuela,South America
517,27,2010,48,Venezuela,South America
518,0,2000,49,"Virgin Islands,  U.S.",North America
519,0,2001,49,"Virgin Islands,  U.S.",North America
520,0,2002,49,"Virgin Islands,  U.S.",North America
521,0,2003,49,"Virgin Islands,  U.S.",North America
522,0,2004,49,"Virgin Islands,  U.S.",North America
523,0,2005,49,"Virgin Islands,  U.S.",North America
524,0,2006,49,"Virgin Islands,  U.S.",North America
525,0,2007,49,"Virgin Islands,  U.S.",North America
526,0,2008,49,"Virgin Islands,  U.S.",North America
527,0,2009,49,"Virgin Islands,  U.S.",North America
528,0,2010,49,"Virgin Islands,  U.S.",North America
529,0,2000,50,"Virgin Islands, British",North America
530,0,2001,50,"Virgin Islands, British",North America
531,0,2002,50,"Virgin Islands, British",North America
532,0,2003,50,"Virgin Islands, British",North America
533,0,2004,50,"Virgin Islands, British",North America
534,0,2005,50,"Virgin Islands, British",North America
535,0,2006,50,"Virgin Islands, British",North America
536,0,2007,50,"Virgin Islands, British",North America
537,0,2008,50,"Virgin Islands, British",North America
538,0,2009,50,"Virgin Islands, British",North America
539,0,2010,50,"Virgin Islands, British",North America
540,3,2000,51,Albania,Europe
541,3,2001,51,Albania,Europe
542,3,2002,51,Albania,Europe
543,3,2003,51,Albania,Europe
544,3,2004,51,Albania,Europe
545,3,2005,51,Albania,Europe
546,3,2006,51,Albania,Europe
547,2,2007,51,Albania,Europe
548,2,2008,51,Albania,Europe
549,2,2009,51,Albania,Europe
550,2,2010,51,Albania,Europe
551,8,2000,52,Austria,Europe
552,8,2002,52,Austria,Europe
553,8,2001,52,Austria,Europe
554,8,2003,52,Austria,Europe
555,8,2004,52,Austria,Europe
556,8,2005,52,Austria,Europe
557,8,2006,52,Austria,Europe
558,8,2007,52,Austria,Europe
559,8,2008,52,Austria,Europe
560,8,2009,52,Austria,Europe
561,8,2010,52,Austria,Europe
562,10,2000,53,Belgium,Europe
563,10,2001,53,Belgium,Europe
564,10,2002,53,Belgium,Europe
565,10,2003,53,Belgium,Europe
566,10,2004,53,Belgium,Europe
567,10,2005,53,Belgium,Europe
568,10,2006,53,Belgium,Europe
569,10,2007,53,Belgium,Europe
570,10,2008,53,Belgium,Europe
571,10,2009,53,Belgium,Europe
572,10,2010,53,Belgium,Europe
573,4,2000,54,Bosnia and Herzegovina,Europe
574,4,2001,54,Bosnia and Herzegovina,Europe
575,4,2002,54,Bosnia and Herzegovina,Europe
576,4,2003,54,Bosnia and Herzegovina,Europe
577,4,2004,54,Bosnia and Herzegovina,Europe
578,4,2005,54,Bosnia and Herzegovina,Europe
579,4,2006,54,Bosnia and Herzegovina,Europe
580,4,2007,54,Bosnia and Herzegovina,Europe
581,4,2008,54,Bosnia and Herzegovina,Europe
582,4,2009,54,Bosnia and Herzegovina,Europe
583,4,2010,54,Bosnia and Herzegovina,Europe
584,7,2000,55,Bulgaria,Europe
585,7,2001,55,Bulgaria,Europe
586,7,2002,55,Bulgaria,Europe
587,7,2003,55,Bulgaria,Europe
588,7,2004,55,Bulgaria,Europe
589,7,2005,55,Bulgaria,Europe
590,7,2006,55,Bulgaria,Europe
591,7,2007,55,Bulgaria,Europe
592,7,2008,55,Bulgaria,Europe
593,7,2009,55,Bulgaria,Europe
594,7,2010,55,Bulgaria,Europe
595,4,2000,56,Croatia,Europe
596,4,2001,56,Croatia,Europe
597,4,2002,56,Croatia,Europe
598,4,2003,56,Croatia,Europe
599,4,2004,56,Croatia,Europe
600,4,2005,56,Croatia,Europe
601,4,2006,56,Croatia,Europe
602,4,2007,56,Croatia,Europe
603,4,2008,56,Croatia,Europe
604,4,2009,56,Croatia,Europe
605,4,2010,56,Croatia,Europe
606,0,2000,57,Cyprus,Asia
607,0,2001,57,Cyprus,Asia
608,0,2002,57,Cyprus,Asia
609,0,2003,57,Cyprus,Asia
610,0,2004,57,Cyprus,Asia
611,1,2005,57,Cyprus,Asia
612,1,2006,57,Cyprus,Asia
613,1,2007,57,Cyprus,Asia
614,1,2008,57,Cyprus,Asia
615,1,2009,57,Cyprus,Asia
616,1,2010,57,Cyprus,Asia
617,10,2000,58,Czech Republic,Europe
618,10,2001,58,Czech Republic,Europe
619,10,2002,58,Czech Republic,Europe
620,10,2003,58,Czech Republic,Europe
621,10,2004,58,Czech Republic,Europe
622,10,2005,58,Czech Republic,Europe
623,10,2006,58,Czech Republic,Europe
624,10,2007,58,Czech Republic,Europe
625,10,2008,58,Czech Republic,Europe
626,10,2009,58,Czech Republic,Europe
627,10,2010,58,Czech Republic,Europe
628,5,2000,59,Denmark,Europe
629,5,2001,59,Denmark,Europe
630,5,2002,59,Denmark,Europe
631,5,2003,59,Denmark,Europe
632,5,2004,59,Denmark,Europe
633,5,2005,59,Denmark,Europe
634,5,2006,59,Denmark,Europe
635,5,2007,59,Denmark,Europe
636,5,2008,59,Denmark,Europe
637,5,2009,59,Denmark,Europe
638,5,2010,59,Denmark,Europe
639,0,2000,60,Faroe Islands,Europe
640,0,2001,60,Faroe Islands,Europe
641,0,2002,60,Faroe Islands,Europe
642,0,2003,60,Faroe Islands,Europe
643,0,2004,60,Faroe Islands,Europe
644,0,2005,60,Faroe Islands,Europe
645,0,2006,60,Faroe Islands,Europe
646,0,2007,60,Faroe Islands,Europe
647,0,2008,60,Faroe Islands,Europe
648,0,2009,60,Faroe Islands,Europe
649,0,2010,60,Faroe Islands,Europe
650,5,2000,61,Finland,Europe
651,5,2001,61,Finland,Europe
652,5,2002,61,Finland,Europe
653,5,2003,61,Finland,Europe
654,5,2004,61,Finland,Europe
655,5,2005,61,Finland,Europe
656,5,2006,61,Finland,Europe
657,5,2007,61,Finland,Europe
658,5,2008,61,Finland,Europe
659,5,2009,61,Finland,Europe
660,5,2010,61,Finland,Europe
661,10,2000,62,Former Serbia and Montenegro,Europe
662,9,2001,62,Former Serbia and Montenegro,Europe
663,10,2002,62,Former Serbia and Montenegro,Europe
664,9,2003,62,Former Serbia and Montenegro,Europe
665,9,2004,62,Former Serbia and Montenegro,Europe
666,9,2005,62,Former Serbia and Montenegro,Europe
667,,2006,62,Former Serbia and Montenegro,Europe
668,,2007,62,Former Serbia and Montenegro,Europe
669,,2008,62,Former Serbia and Montenegro,Europe
670,,2009,62,Former Serbia and Montenegro,Europe
671,,2010,62,Former Serbia and Montenegro,Europe
672,59,2000,63,France,Europe
673,60,2001,63,France,Europe
674,60,2002,63,France,Europe
675,60,2003,63,France,Europe
676,61,2004,63,France,Europe
677,61,2005,63,France,Europe
678,61,2006,63,France,Europe
679,62,2007,63,France,Europe
680,62,2008,63,France,Europe
681,62,2009,63,France,Europe
682,63,2010,63,France,Europe
683,82,2000,64,Germany,Europe
684,82,2001,64,Germany,Europe
685,82,2002,64,Germany,Europe
686,82,2003,64,Germany,Europe
687,82,2004,64,Germany,Europe
688,82,2005,64,Germany,Europe
689,82,2006,64,Germany,Europe
690,82,2007,64,Germany,Europe
691,82,2008,64,Germany,Europe
692,82,2009,64,Germany,Europe
693,82,2010,64,Germany,Europe
694,0,2000,65,Gibraltar,Europe
695,0,2001,65,Gibraltar,Europe
696,0,2002,65,Gibraltar,Europe
697,0,2003,65,Gibraltar,Europe
698,0,2004,65,Gibraltar,Europe
699,0,2005,65,Gibraltar,Europe
700,0,2006,65,Gibraltar,Europe
701,0,2007,65,Gibraltar,Europe
702,0,2008,65,Gibraltar,Europe
703,0,2009,65,Gibraltar,Europe
704,0,2010,65,Gibraltar,Europe
705,10,2000,66,Greece,Europe
706,10,2001,66,Greece,Europe
707,10,2002,66,Greece,Europe
708,10,2003,66,Greece,Europe
709,10,2004,66,Greece,Europe
710,10,2005,66,Greece,Europe
711,10,2006,66,Greece,Europe
712,10,2007,66,Greece,Europe
713,10,2008,66,Greece,Europe
714,10,2009,66,Greece,Europe
715,10,2010,66,Greece,Europe
716,10,2000,67,Hungary,Europe
717,10,2001,67,Hungary,Europe
718,10,2002,67,Hungary,Europe
719,10,2003,67,Hungary,Europe
720,10,2004,67,Hungary,Europe
721,10,2005,67,Hungary,Europe
722,10,2006,67,Hungary,Europe
723,10,2007,67,Hungary,Europe
724,10,2008,67,Hungary,Europe
725,10,2009,67,Hungary,Europe
726,9,2010,67,Hungary,Europe
727,0,2000,68,Iceland,Europe
728,0,2001,68,Iceland,Europe
729,0,2002,68,Iceland,Europe
730,0,2003,68,Iceland,Europe
731,0,2004,68,Iceland,Europe
732,0,2005,68,Iceland,Europe
733,0,2006,68,Iceland,Europe
734,0,2007,68,Iceland,Europe
735,0,2008,68,Iceland,Europe
